[17,54), State-gov, 77516, [HS-Grad,Doctorate], 13, Not Married, Adm-clerical, Not-in-family, *, Male, 2174, 0, 40, United-States
[17,54), Private, 177705, [HS-Grad,Doctorate], 13, Not Married, Sales, Not-in-family, *, Male, 0, 0, 50, United-States
[17,54), Self-emp-inc, 121124, [HS-Grad,Doctorate], 15, Not Married, Craft-repair, Not-in-family, *, Male, 0, 0, 50, United-States
[17,54), ?, 25837, [Preschool,12th], 7, Not Married, ?, Own-child, *, Male, 0, 0, 72, United-States
[17,54), Private, 557349, [Preschool,12th], 6, Married, Transport-moving, Husband, *, Male, 0, 0, 40, Yugoslavia
[17,54), Private, 89735, [HS-Grad,Doctorate], 9, Not Married, Craft-repair, Own-child, *, Male, 0, 1504, 40, United-States
[17,54), Private, 222548, [HS-Grad,Doctorate], 9, Not Married, Adm-clerical, Own-child, *, Female, 0, 0, 40, United-States
[17,54), Private, 47314, [HS-Grad,Doctorate], 10, Married, Craft-repair, Husband, *, Male, 0, 1902, 40, ?
[54,90], Private, 316359, [HS-Grad,Doctorate], 10, Not Married, Sales, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 200089, [Preschool,12th], 2, Married, Other-service, Other-relative, *, Male, 0, 0, 40, England
[54,90], Private, 271795, [Preschool,12th], 7, Not Married, Craft-repair, Not-in-family, *, Male, 0, 0, 49, United-States
[17,54), Private, 31801, [HS-Grad,Doctorate], 9, Not Married, Handlers-cleaners, Other-relative, *, Male, 0, 0, 60, United-States
[17,54), Private, 196508, [HS-Grad,Doctorate], 10, Not Married, Handlers-cleaners, Own-child, *, Female, 0, 0, 40, United-States
[54,90], Private, 189933, [HS-Grad,Doctorate], 10, Married, Transport-moving, Husband, *, Male, 0, 0, 84, United-States
[17,54), ?, 501172, [HS-Grad,Doctorate], 10, Married, ?, Husband, *, Male, 0, 419, 20, Mexico
[17,54), Private, 361497, [HS-Grad,Doctorate], 9, Not Married, Transport-moving, Not-in-family, *, Male, 0, 0, 70, United-States
[17,54), Private, 150175, [HS-Grad,Doctorate], 10, Not Married, Adm-clerical, Own-child, *, Female, 0, 0, 20, United-States
[17,54), Local-gov, 155106, [HS-Grad,Doctorate], 11, Married, Exec-managerial, Husband, *, Male, 0, 0, 40, United-States
[17,54), Self-emp-not-inc, 62272, [HS-Grad,Doctorate], 9, Not Married, Exec-managerial, Unmarried, *, Female, 0, 0, 40, United-States
[17,54), Private, 189916, [HS-Grad,Doctorate], 10, Married, Sales, Wife, *, Female, 0, 0, 40, United-States
[17,54), Private, 324011, [Preschool,12th], 5, Not Married, Farming-fishing, Own-child, *, Male, 0, 0, 20, United-States
[17,54), Private, 105803, [HS-Grad,Doctorate], 10, Married, Craft-repair, Husband, *, Male, 0, 0, 50, United-States
[54,90], ?, 53588, [HS-Grad,Doctorate], 9, Not Married, ?, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 107998, [HS-Grad,Doctorate], 9, Not Married, Machine-op-inspct, Own-child, *, Female, 0, 0, 40, United-States
[17,54), Private, 340567, [Preschool,12th], 2, Not Married, Handlers-cleaners, Not-in-family, *, Male, 0, 0, 55, Mexico
[17,54), Private, 167777, [Preschool,12th], 7, Married, Craft-repair, Husband, *, Male, 0, 0, 35, United-States
[17,54), Private, 228860, [HS-Grad,Doctorate], 10, Married, Exec-managerial, Husband, *, Male, 0, 1887, 50, United-States
[17,54), Self-emp-inc, 40666, [HS-Grad,Doctorate], 15, Married, Prof-specialty, Husband, *, Male, 0, 0, 55, United-States
[17,54), Private, 277488, [HS-Grad,Doctorate], 10, Married, Machine-op-inspct, Husband, *, Male, 3103, 0, 40, United-States
[17,54), Local-gov, 195897, [Preschool,12th], 4, Married, Craft-repair, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 242984, [HS-Grad,Doctorate], 13, Not Married, Sales, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Local-gov, 236497, [HS-Grad,Doctorate], 13, Married, Tech-support, Husband, *, Male, 0, 0, 40, United-States
[17,54), ?, 312634, [Preschool,12th], 7, Not Married, ?, Own-child, *, Male, 0, 0, 25, United-States
[54,90], Private, 59829, [HS-Grad,Doctorate], 9, Married, Farming-fishing, Husband, *, Male, 0, 0, 25, France
[17,54), Private, 24292, [HS-Grad,Doctorate], 13, Married, Sales, Husband, *, Male, 0, 0, 45, United-States
[17,54), Local-gov, 180407, [HS-Grad,Doctorate], 13, Not Married, Exec-managerial, Unmarried, *, Male, 0, 0, 42, Germany
[17,54), Self-emp-not-inc, 121238, [HS-Grad,Doctorate], 10, Not Married, Craft-repair, Unmarried, *, Male, 0, 0, 40, United-States
[17,54), Private, 281982, [HS-Grad,Doctorate], 10, Married, Prof-specialty, Husband, *, Male, 0, 0, 40, United-States
[17,54), Self-emp-not-inc, 348739, [HS-Grad,Doctorate], 15, Married, Prof-specialty, Husband, *, Male, 0, 0, 50, United-States
[17,54), Private, 194189, [Preschool,12th], 4, Married, Handlers-cleaners, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 329130, [Preschool,12th], 7, Not Married, Other-service, Own-child, *, Female, 0, 0, 40, United-States
[17,54), Private, 205939, [HS-Grad,Doctorate], 13, Not Married, Exec-managerial, Own-child, *, Male, 2202, 0, 4, United-States
[17,54), Private, 62165, [HS-Grad,Doctorate], 9, Not Married, Other-service, Own-child, *, Male, 0, 0, 40, United-States
[17,54), Private, 224361, [HS-Grad,Doctorate], 10, Married, Craft-repair, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 34722, [HS-Grad,Doctorate], 10, Married, Sales, Husband, *, Male, 0, 0, 55, United-States
[17,54), Private, 175972, [HS-Grad,Doctorate], 10, Married, Other-service, Wife, *, Female, 0, 0, 40, United-States
[17,54), Self-emp-not-inc, 359428, [HS-Grad,Doctorate], 9, Married, Sales, Husband, *, Male, 0, 0, 60, United-States
[17,54), ?, 138504, [HS-Grad,Doctorate], 9, Not Married, ?, Unmarried, *, Female, 0, 0, 37, United-States
[17,54), Private, 268952, [Preschool,12th], 8, Not Married, Other-service, Own-child, *, Male, 0, 0, 20, United-States
[17,54), Private, 257978, [HS-Grad,Doctorate], 11, Not Married, Tech-support, Unmarried, *, Female, 0, 0, 40, United-States
[17,54), Private, 118799, [HS-Grad,Doctorate], 9, Not Married, Adm-clerical, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), State-gov, 78356, [HS-Grad,Doctorate], 14, Married, Exec-managerial, Husband, *, Male, 0, 0, 40, Jamaica
[17,54), Self-emp-not-inc, 609789, [HS-Grad,Doctorate], 11, Not Married, Craft-repair, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Private, 123157, [HS-Grad,Doctorate], 9, Not Married, Other-service, Not-in-family, *, Male, 0, 0, 38, United-States
[54,90], Private, 84197, [HS-Grad,Doctorate], 14, Not Married, Sales, Not-in-family, *, Female, 0, 0, 10, United-States
[17,54), Private, 162312, [HS-Grad,Doctorate], 9, Not Married, Craft-repair, Not-in-family, *, Male, 0, 0, 70, South
[17,54), Private, 138441, [HS-Grad,Doctorate], 12, Married, Tech-support, Husband, *, Male, 0, 0, 55, United-States
[17,54), Private, 239753, [HS-Grad,Doctorate], 9, Married, Adm-clerical, Wife, *, Female, 0, 2057, 20, United-States
[17,54), Private, 262158, [HS-Grad,Doctorate], 13, Not Married, Exec-managerial, Unmarried, *, Female, 0, 0, 45, United-States
[17,54), Self-emp-inc, 133373, [HS-Grad,Doctorate], 13, Not Married, Sales, Not-in-family, *, Male, 0, 0, 80, United-States
[17,54), Private, 57916, [HS-Grad,Doctorate], 9, Not Married, Farming-fishing, Own-child, *, Male, 0, 0, 40, United-States
[17,54), State-gov, 142897, [HS-Grad,Doctorate], 11, Not Married, Exec-managerial, Unmarried, *, Female, 0, 0, 50, United-States
[17,54), Private, 161016, [HS-Grad,Doctorate], 10, Not Married, Prof-specialty, Not-in-family, *, Female, 0, 0, 32, United-States
[17,54), Private, 227491, [HS-Grad,Doctorate], 9, Not Married, Sales, Not-in-family, *, Female, 0, 0, 25, United-States
[17,54), Private, 306790, [HS-Grad,Doctorate], 9, Not Married, Craft-repair, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Private, 33831, [HS-Grad,Doctorate], 9, Not Married, Adm-clerical, Unmarried, *, Female, 0, 0, 40, United-States
[17,54), Private, 188972, [HS-Grad,Doctorate], 10, Not Married, Prof-specialty, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 313546, [HS-Grad,Doctorate], 9, Not Married, Other-service, Unmarried, *, Female, 0, 0, 40, United-States
[17,54), Private, 220585, [HS-Grad,Doctorate], 9, Married, Exec-managerial, Husband, *, Male, 0, 0, 55, United-States
[17,54), Local-gov, 476599, [HS-Grad,Doctorate], 13, Not Married, Prof-specialty, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 163665, [HS-Grad,Doctorate], 10, Not Married, Sales, Own-child, *, Female, 0, 0, 15, United-States
[17,54), Private, 306646, [HS-Grad,Doctorate], 13, Married, Exec-managerial, Husband, *, Male, 0, 0, 55, United-States
[17,54), Private, 206470, [HS-Grad,Doctorate], 13, Married, Prof-specialty, Husband, *, Male, 0, 0, 40, Germany
[17,54), Private, 169583, [HS-Grad,Doctorate], 14, Not Married, Exec-managerial, Not-in-family, *, Female, 0, 0, 50, United-States
[17,54), State-gov, 127085, [HS-Grad,Doctorate], 10, Not Married, Other-service, Own-child, *, Male, 0, 0, 10, United-States
[17,54), Private, 152044, [Preschool,12th], 6, Not Married, Other-service, Own-child, *, Female, 0, 0, 3, United-States
[17,54), Private, 111387, [Preschool,12th], 6, Not Married, Sales, Own-child, *, Male, 0, 0, 40, United-States
[17,54), Private, 102318, [HS-Grad,Doctorate], 10, Married, Transport-moving, Husband, *, Male, 0, 1887, 40, United-States
[17,54), Private, 213692, [HS-Grad,Doctorate], 10, Not Married, Craft-repair, Own-child, *, Male, 0, 0, 45, United-States
[17,54), Private, 163665, [HS-Grad,Doctorate], 9, Not Married, Exec-managerial, Not-in-family, *, Female, 0, 0, 32, United-States
[17,54), Private, 30529, [HS-Grad,Doctorate], 9, Married, Handlers-cleaners, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 290226, [HS-Grad,Doctorate], 9, Not Married, Transport-moving, Own-child, *, Male, 0, 0, 40, United-States
[17,54), Private, 182136, [HS-Grad,Doctorate], 9, Married, Transport-moving, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 73266, [HS-Grad,Doctorate], 10, Not Married, Transport-moving, Own-child, *, Male, 0, 0, 40, United-States
[17,54), State-gov, 60412, [HS-Grad,Doctorate], 10, Not Married, Adm-clerical, Own-child, *, Female, 0, 0, 15, United-States
[54,90], Private, 187891, [Preschool,12th], 7, Married, Transport-moving, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 194304, [HS-Grad,Doctorate], 10, Not Married, Transport-moving, Not-in-family, *, Male, 0, 0, 55, United-States
[17,54), Private, 160910, [HS-Grad,Doctorate], 10, Married, Sales, Husband, *, Male, 0, 0, 50, United-States
[17,54), Private, 148300, [HS-Grad,Doctorate], 10, Not Married, Other-service, Own-child, *, Female, 0, 0, 35, United-States
[17,54), Private, 165743, [HS-Grad,Doctorate], 10, Married, Craft-repair, Husband, *, Male, 0, 0, 45, United-States
[17,54), Private, 123174, [HS-Grad,Doctorate], 16, Married, Prof-specialty, Husband, *, Male, 0, 0, 37, ?
[17,54), Private, 184018, [HS-Grad,Doctorate], 12, Married, Prof-specialty, Husband, *, Male, 0, 0, 50, United-States
[17,54), Federal-gov, 188069, [HS-Grad,Doctorate], 10, Married, Adm-clerical, Husband, *, Male, 0, 0, 40, Philippines
[17,54), Private, 138852, [HS-Grad,Doctorate], 9, Married, Other-service, Husband, *, Male, 7298, 0, 40, El-Salvador
[17,54), ?, 78529, [Preschool,12th], 6, Not Married, ?, Unmarried, *, Female, 0, 0, 12, United-States
[17,54), Private, 164441, [HS-Grad,Doctorate], 9, Not Married, Other-service, Own-child, *, Male, 0, 0, 40, United-States
[17,54), Private, 199419, [HS-Grad,Doctorate], 10, Not Married, Adm-clerical, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 181342, [HS-Grad,Doctorate], 9, Married, Handlers-cleaners, Wife, *, Female, 0, 0, 40, United-States
[17,54), Private, 173382, [HS-Grad,Doctorate], 12, Not Married, Tech-support, Unmarried, *, Female, 0, 0, 40, United-States
[17,54), Private, 184924, [Preschool,12th], 5, Not Married, Handlers-cleaners, Own-child, *, Male, 0, 1719, 15, United-States
[17,54), Private, 215384, [Preschool,12th], 7, Not Married, Other-service, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), State-gov, 424094, [HS-Grad,Doctorate], 16, Not Married, Prof-specialty, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Federal-gov, 212120, [HS-Grad,Doctorate], 11, Married, Adm-clerical, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 185764, [HS-Grad,Doctorate], 10, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 60, United-States
[17,54), Local-gov, 133969, [HS-Grad,Doctorate], 14, Not Married, Prof-specialty, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Private, 32616, [HS-Grad,Doctorate], 10, Not Married, Other-service, Not-in-family, *, Female, 0, 0, 30, United-States
[17,54), Private, 149210, [HS-Grad,Doctorate], 9, Married, Transport-moving, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 161210, [HS-Grad,Doctorate], 9, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 50, United-States
[17,54), Private, 285621, [HS-Grad,Doctorate], 14, Married, Adm-clerical, Wife, *, Female, 0, 0, 40, United-States
[17,54), Private, 282069, [HS-Grad,Doctorate], 10, Not Married, Craft-repair, Unmarried, *, Male, 0, 0, 42, United-States
[17,54), Private, 97508, [HS-Grad,Doctorate], 9, Not Married, Other-service, Own-child, *, Male, 0, 0, 50, United-States
[17,54), Private, 356823, [HS-Grad,Doctorate], 13, Not Married, Prof-specialty, Not-in-family, *, Female, 10520, 0, 45, United-States
[17,54), Private, 171133, [HS-Grad,Doctorate], 11, Not Married, Adm-clerical, Own-child, *, Female, 0, 0, 40, United-States
[17,54), Private, 231638, [HS-Grad,Doctorate], 10, Not Married, Tech-support, Unmarried, *, Female, 0, 0, 24, United-States
[17,54), Private, 191342, [HS-Grad,Doctorate], 13, Married, Exec-managerial, Husband, *, Male, 0, 0, 40, China
[17,54), Private, 226497, [HS-Grad,Doctorate], 10, Married, Tech-support, Husband, *, Male, 0, 0, 45, United-States
[17,54), Self-emp-not-inc, 373606, [HS-Grad,Doctorate], 10, Not Married, Sales, Unmarried, *, Male, 0, 0, 65, United-States
[17,54), Private, 39150, [HS-Grad,Doctorate], 9, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 288840, [HS-Grad,Doctorate], 9, Married, Other-service, Unmarried, *, Female, 0, 0, 38, United-States
[17,54), Private, 293703, [HS-Grad,Doctorate], 10, Married, Craft-repair, Husband, *, Male, 0, 0, 40, Philippines
[17,54), Private, 79586, [HS-Grad,Doctorate], 13, Married, Adm-clerical, Husband, *, Male, 0, 0, 40, United-States
[17,54), Self-emp-not-inc, 82098, [HS-Grad,Doctorate], 10, Married, Exec-managerial, Husband, *, Male, 0, 0, 65, United-States
[17,54), Private, 245372, [HS-Grad,Doctorate], 13, Married, Prof-specialty, Husband, *, Male, 7688, 0, 45, United-States
[17,54), Private, 78261, [HS-Grad,Doctorate], 9, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 355996, [Preschool,12th], 6, Not Married, Handlers-cleaners, Not-in-family, *, Male, 0, 0, 40, United-States
[54,90], Private, 218490, [HS-Grad,Doctorate], 13, Not Married, Exec-managerial, Not-in-family, *, Male, 27828, 0, 55, United-States
[17,54), Private, 110908, [HS-Grad,Doctorate], 11, Married, Transport-moving, Wife, *, Female, 0, 0, 25, United-States
[17,54), Federal-gov, 34218, [HS-Grad,Doctorate], 13, Married, Exec-managerial, Husband, *, Male, 7298, 0, 50, United-States
[17,54), Private, 248895, [HS-Grad,Doctorate], 9, Married, Machine-op-inspct, Husband, *, Male, 0, 0, 45, United-States
[17,54), Private, 363707, [HS-Grad,Doctorate], 9, Married, Handlers-cleaners, Husband, *, Male, 0, 0, 40, United-States
[17,54), Private, 272411, [HS-Grad,Doctorate], 13, Not Married, Exec-managerial, Not-in-family, *, Female, 0, 0, 40, United-States
[17,54), Private, 128033, [HS-Grad,Doctorate], 10, Married, Sales, Husband, *, Male, 0, 0, 60, United-States
[17,54), Private, 177287, [HS-Grad,Doctorate], 9, Not Married, Sales, Not-in-family, *, Female, 0, 0, 38, United-States
[17,54), Private, 197344, [HS-Grad,Doctorate], 9, Not Married, Handlers-cleaners, Not-in-family, *, Male, 0, 0, 50, United-States
[17,54), Private, 285858, [HS-Grad,Doctorate], 13, Married, Transport-moving, Husband, *, Male, 0, 0, 40, United-States
[17,54), Self-emp-inc, 193868, [HS-Grad,Doctorate], 9, Not Married, Sales, Not-in-family, *, Male, 0, 0, 50, United-States
[17,54), Private, 232082, [HS-Grad,Doctorate], 9, Not Married, Machine-op-inspct, Own-child, *, Male, 0, 0, 40, United-States
[17,54), Private, 27408, [HS-Grad,Doctorate], 9, Not Married, Craft-repair, Unmarried, *, Male, 0, 0, 50, United-States
[17,54), Private, 247043, [Preschool,12th], 7, Married, Craft-repair, Husband, *, Male, 0, 0, 42, United-States
[17,54), Local-gov, 162404, [HS-Grad,Doctorate], 9, Not Married, Protective-serv, Not-in-family, *, Male, 2174, 0, 40, United-States
[54,90], Private, 236341, [Preschool,12th], 3, Not Married, Other-service, Not-in-family, *, Female, 0, 0, 16, United-States
[54,90], Local-gov, 179285, [HS-Grad,Doctorate], 9, Married, Exec-managerial, Husband, *, Male, 3432, 0, 20, United-States
[17,54), Private, 30433, [HS-Grad,Doctorate], 13, Not Married, Sales, Not-in-family, *, Female, 0, 0, 35, United-States
[17,54), Self-emp-not-inc, 102771, [HS-Grad,Doctorate], 13, Married, Transport-moving, Husband, *, Male, 0, 0, 40, United-States
[17,54), Self-emp-not-inc, 221172, [HS-Grad,Doctorate], 9, Not Married, Craft-repair, Not-in-family, *, Male, 0, 0, 40, United-States
[17,54), Private, 108116, [HS-Grad,Doctorate], 13, Married, Exec-managerial, Husband, *, Male, 0, 1902, 60, United-States
[17,54), Private, 375499, [Preschool,12th], 6, Not Married, Adm-clerical, Not-in-family, *, Male, 0, 0, 20, United-States
[17,54), Private, 178688, [HS-Grad,Doctorate], 11, Not Married, Craft-repair, Other-relative, *, Male, 0, 0, 40, United-States
[17,54), Private, 276709, [HS-Grad,Doctorate], 10, Not Married, Sales, Other-relative, *, Female, 0, 0, 40, United-States
[17,54), ?, 238087, [HS-Grad,Doctorate], 10, Not Married, ?, Own-child, *, Male, 0, 0, 30, United-States
[17,54), Private, 84790, [HS-Grad,Doctorate], 10, Married, Craft-repair, Husband, *, Male, 0, 0, 40, United-States
[17,54), State-gov, 37482, [HS-Grad,Doctorate], 10, Not Married, Adm-clerical, Own-child, *, Female, 0, 0, 40, United-States
[17,54), State-gov, 178686, [HS-Grad,Doctorate], 13, Married, Prof-specialty, Husband, *, Male, 0, 0, 38, United-States
[17,54), ?, 153926, [HS-Grad,Doctorate], 9, Married, ?, Wife, *, Female, 0, 0, 40, United-States
[54,90], Private, 110748, [HS-Grad,Doctorate], 13, Married, Exec-managerial, Husband, *, Male, 0, 1887, 40, United-States
[17,54), Private, 116613, [HS-Grad,Doctorate], 10, Not Married, Tech-support, Own-child, *, Female, 0, 0, 24, United-States
[17,54), Private, 108687, [HS-Grad,Doctorate], 10, Not Married, Sales, Own-child, *, Female, 0, 0, 40, United-States
